State,County,County_State,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Latitude,Longitude,countyFIPS,g
CO,Costilla County,"Costilla County, CO",3179452298,8828906,1227.593,3.409,37.277547,-105.42894,8023,8023
CO,Crowley County,"Crowley County, CO",2039427872,33422981,787.428,12.905,38.30618,-103.772736,8025,8025
CO,Custer County,"Custer County, CO",1913031921,3364150,738.626,1.299,38.101996,-105.373512,8027,8027
CO,Delta County,"Delta County, CO",2958090985,16786780,1142.125,6.481,38.861595,-107.864892,8029,8029
CO,Denver County,"Denver County, CO",397024773,4245401,153.292,1.639,39.76185,-104.881105,8031,8031
CO,Dolores County,"Dolores County, CO",2763958510,2716141,1067.17,1.049,37.711723,-108.524116,8033,8033
CO,Douglas County,"Douglas County, CO",2176240583,6798120,840.251,2.625,39.325414,-104.925987,8035,8035
CO,Eagle County,"Eagle County, CO",4362757834,18967056,1684.47,7.323,39.626992,-106.695169,8037,8037
CO,Elbert County,"Elbert County, CO",4793643980,442147,1850.836,0.171,39.315157,-104.114076,8039,8039
CO,El Paso County,"El Paso County, CO",5508514019,7087627,2126.849,2.737,38.827383,-104.527472,8041,8041
CO,Fremont County,"Fremont County, CO",3970664378,2235542,1533.082,0.863,38.45517,-105.424958,8043,8043
CO,Garfield County,"Garfield County, CO",7633795354,21708518,2947.425,8.382,39.599352,-107.90978,8045,8045
CO,Gilpin County,"Gilpin County, CO",388556733,942056,150.023,0.364,39.861156,-105.528878,8047,8047
CO,Grand County,"Grand County, CO",4782273598,59889262,1846.446,23.123,40.113065,-106.110837,8049,8049
CO,Gunnison County,"Gunnison County, CO",8389338078,53067068,3239.142,20.489,38.670499,-107.05688,8051,8051
CO,Hinsdale County,"Hinsdale County, CO",2893614473,15324685,1117.231,5.917,37.821165,-107.338261,8053,8053
CO,Huerfano County,"Huerfano County, CO",4120756304,5792101,1591.033,2.236,37.687815,-104.959928,8055,8055
CO,Jackson County,"Jackson County, CO",4179530230,18750017,1613.726,7.239,40.663432,-106.329248,1071,1071
CO,Jefferson County,"Jefferson County, CO",1979623397,25204513,764.337,9.732,39.579511,-105.245462,1073,1073
CO,Kiowa County,"Kiowa County, CO",4578603586,47032918,1767.809,18.16,38.387663,-102.756849,8061,8061
CO,Kit Carson County,"Kit Carson County, CO",5596501939,2251929,2160.822,0.869,39.30534,-102.603023,8063,8063
CO,Lake County,"Lake County, CO",976215867,18111565,376.919,6.993,39.205341,-106.350079,6033,6033
CO,La Plata County,"La Plata County, CO",4376255148,25642578,1689.682,9.901,37.287367,-107.839718,8067,8067
CO,Larimer County,"Larimer County, CO",6723025059,99007869,2595.775,38.227,40.658093,-105.486764,8069,8069
CO,Las Animas County,"Las Animas County, CO",12361852579,6929970,4772.938,2.676,37.318831,-104.04411,8071,8071
CO,Lincoln County,"Lincoln County, CO",6676158660,22780358,2577.679,8.796,38.99374,-103.507555,5079,5079
CO,Logan County,"Logan County, CO",4761947979,16363553,1838.598,6.318,40.728091,-103.090464,5083,5083
CO,Mesa County,"Mesa County, CO",8621849401,31490395,3328.915,12.159,39.019524,-108.460571,8077,8077
CO,Mineral County,"Mineral County, CO",2268209075,5222161,875.76,2.016,37.549067,-107.003236,8079,8079
CO,Moffat County,"Moffat County, CO",12284943819,19803411,4743.244,7.646,40.610864,-108.217154,8081,8081
CO,Montezuma County,"Montezuma County, CO",5255990025,27208195,2029.349,10.505,37.338025,-108.595786,8083,8083
CO,Montrose County,"Montrose County, CO",5804023558,4923260,2240.946,1.901,38.407507,-108.266282,8085,8085
CO,Morgan County,"Morgan County, CO",3316441486,34663098,1280.485,13.383,40.263159,-103.81221,1103,1103
CO,Otero County,"Otero County, CO",3268424427,20092434,1261.946,7.758,37.88417,-103.72126,8089,8089
CO,Ouray County,"Ouray County, CO",1402719363,1599543,541.593,0.618,38.154731,-107.78848,8091,8091
CO,Park County,"Park County, CO",5682182508,43519840,2193.903,16.803,39.118914,-105.717648,8093,8093
CO,Phillips County,"Phillips County, CO",1781724976,301808,687.928,0.117,40.594712,-102.345105,5107,5107
CO,Pitkin County,"Pitkin County, CO",2514104907,6472577,970.701,2.499,39.217538,-106.916159,8097,8097
CO,Prowers County,"Prowers County, CO",4243429484,15345176,1638.397,5.925,37.958181,-102.392161,8099,8099
CO,Pueblo County,"Pueblo County, CO",6179964847,30219283,2386.098,11.668,38.170658,-104.489892,8101,8101
CO,Rio Blanco County,"Rio Blanco County, CO",8342275014,4868111,3220.971,1.88,39.972622,-108.200716,8103,8103
CO,Rio Grande County,"Rio Grande County, CO",2361956092,984295,911.956,0.38,37.485853,-106.453128,8105,8105
CO,Routt County,"Routt County, CO",6117602807,15831744,2362.02,6.113,40.483664,-106.987702,8107,8107
CO,Saguache County,"Saguache County, CO",8206547705,4454510,3168.566,1.72,38.031651,-106.234666,8109,8109
CO,San Juan County,"San Juan County, CO",1003660672,2035929,387.516,0.786,37.781049,-107.670257,8111,8111
CO,San Miguel County,"San Miguel County, CO",3332606082,5204095,1286.726,2.009,38.009319,-108.427263,8113,8113
CO,Sedgwick County,"Sedgwick County, CO",1419419016,3530746,548.041,1.363,40.871568,-102.355358,8115,8115
CO,Summit County,"Summit County, CO",1575590637,28283537,608.339,10.92,39.621023,-106.137555,8117,8117
CO,Teller County,"Teller County, CO",1442732301,4946547,557.042,1.91,38.869976,-105.187365,8119,8119
CO,Washington County,"Washington County, CO",6521806798,15207401,2518.084,5.872,39.96579,-103.209744,1129,1129
CO,Weld County,"Weld County, CO",10320918528,82403821,3984.929,31.816,40.555961,-104.383666,8123,8123
CO,Yuma County,"Yuma County, CO",6123763561,11134665,2364.398,4.299,40.00077,-102.421649,4027,4027
CT,Fairfield County,"Fairfield County, CT",1618659464,549285481,624.968,212.08,41.227413,-73.367061,9001,9001
CT,Hartford County,"Hartford County, CT",1903543898,40543777,734.962,15.654,41.806053,-72.732916,9003,9003
CT,Litchfield County,"Litchfield County, CT",2384120288,62342856,920.514,24.071,41.791883,-73.235404,9005,9005
CT,Middlesex County,"Middlesex County, CT",956493754,180679140,369.304,69.761,41.433003,-72.52278,9007,9007
CT,New Haven County,"New Haven County, CT",1565683007,667074958,604.514,257.559,41.349718,-72.900203,9009,9009
CT,New London County,"New London County, CT",1722711022,276663467,665.142,106.82,41.472652,-72.108634,9011,9011
CT,Tolland County,"Tolland County, CT",1062807466,17549693,410.352,6.776,41.858081,-72.340978,9013,9013
CT,Windham County,"Windham County, CT",1328478482,21477921,512.928,8.293,41.824999,-71.990702,9015,9015
DE,Kent County,"Kent County, DE",1517888728,549776901,586.06,212.27,39.097088,-75.502982,10001,10001
DE,New Castle County,"New Castle County, DE",1104157957,175368158,426.318,67.71,39.575915,-75.644132,10003,10003
DE,Sussex County,"Sussex County, DE",2424573396,674146105,936.133,260.289,38.673227,-75.337024,10005,10005
DC,Washington,"Washington, DC",158340389,18687196,61.136,7.215,38.904247,-77.016517,11001,11001
FL,Alachua County,"Alachua County, FL",2267634813,241567998,875.539,93.27,29.67574,-82.357221,12001,12001
FL,Baker County,"Baker County, FL",1515738968,9686120,585.23,3.74,30.324442,-82.302284,12003,12003
FL,Bay County,"Bay County, FL",1964743641,711110042,758.592,274.561,30.238218,-85.63168,12005,12005
FL,Bradford County,"Bradford County, FL",761362115,16905201,293.964,6.527,29.952386,-82.166679,12007,12007
FL,Brevard County,"Brevard County, FL",2628793422,1403880653,1014.983,542.041,28.298311,-80.700333,12009,12009
FL,Broward County,"Broward County, FL",3115289087,310801098,1202.82,120.001,26.193535,-80.476683,12011,12011
FL,Calhoun County,"Calhoun County, FL",1469394565,18070425,567.336,6.977,30.388801,-85.197915,1015,1015
FL,Charlotte County,"Charlotte County, FL",1764058559,458736680,681.107,177.119,26.868974,-81.941278,12015,12015
FL,Citrus County,"Citrus County, FL",1507142302,495547944,581.911,191.332,28.84364,-82.52481,12017,12017
FL,Clay County,"Clay County, FL",1565946418,100824283,604.615,38.928,29.986584,-81.865036,1027,1027
FL,Collier County,"Collier County, FL",5172045734,797817705,1996.938,308.039,26.118786,-81.400955,12021,12021
FL,Columbia County,"Columbia County, FL",2065648366,9755972,797.551,3.767,30.221651,-82.623371,5027,5027
FL,DeSoto County,"DeSoto County, FL",1649027549,6243548,636.693,2.411,27.190581,-81.806253,12027,12027
FL,Dixie County,"Dixie County, FL",1826222177,410621177,705.108,158.542,29.580899,-83.195666,12029,12029
FL,Duval County,"Duval County, FL",1975200913,403608266,762.629,155.834,30.335245,-81.648113,12031,12031
FL,Escambia County,"Escambia County, FL",1701552902,563919214,656.973,217.73,30.611638,-87.3389,1053,1053
FL,Flagler County,"Flagler County, FL",1256519820,221918896,485.145,85.683,29.474891,-81.286253,12035,12035
FL,Franklin County,"Franklin County, FL",1411908392,1275539662,545.141,492.489,29.810176,-84.799174,1059,1059
FL,Gadsden County,"Gadsden County, FL",1337233845,31646697,516.309,12.219,30.578687,-84.612607,12039,12039
FL,Gilchrist County,"Gilchrist County, FL",905705573,14362143,349.695,5.545,29.723456,-82.795801,12041,12041
FL,Glades County,"Glades County, FL",2089001842,466834350,806.568,180.246,26.95481,-81.19082,12043,12043
FL,Gulf County,"Gulf County, FL",1433401108,494650564,553.439,190.986,29.907257,-85.256537,12045,12045
FL,Hamilton County,"Hamilton County, FL",1330689567,13659798,513.782,5.274,30.491187,-82.951071,12047,12047
FL,Hardee County,"Hardee County, FL",1651311553,1457910,637.575,0.563,27.492846,-81.82158,12049,12049
FL,Hendry County,"Hendry County, FL",2994619266,87037213,1156.229,33.605,26.539967,-81.152114,12051,12051
FL,Hernando County,"Hernando County, FL",1224962206,300591492,472.961,116.059,28.573043,-82.466227,12053,12053
FL,Highlands County,"Highlands County, FL",2635685460,230708988,1017.644,89.077,27.34108,-81.342353,12055,12055
FL,Hillsborough County,"Hillsborough County, FL",2646772012,631505816,1021.924,243.826,27.906607,-82.349719,12057,12057
FL,Holmes County,"Holmes County, FL",1240232912,26393538,478.857,10.191,30.862007,-85.815939,12059,12059
FL,Indian River County,"Indian River County, FL",1302203837,295578902,502.784,114.124,27.700528,-80.574789,12061,12061
FL,Jackson County,"Jackson County, FL",2378066187,94242663,918.177,36.387,30.789249,-85.208814,1071,1071
FL,Jefferson County,"Jefferson County, FL",1549012954,99610823,598.077,38.46,30.424558,-83.890859,1073,1073
FL,Lafayette County,"Lafayette County, FL",1407256297,11817999,543.345,4.563,29.990066,-83.17851,5073,5073
FL,Lake County,"Lake County, FL",2462450874,534024151,950.758,206.188,28.764113,-81.712282,6033,6033
FL,Lee County,"Lee County, FL",2023963480,1116067200,781.457,430.916,26.559035,-81.891994,1081,1081
FL,Leon County,"Leon County, FL",1727237331,90397079,666.89,34.903,30.45931,-84.2778,12073,12073
FL,Levy County,"Levy County, FL",2896183010,762935040,1118.223,294.571,29.284457,-82.783462,12075,12075
FL,Liberty County,"Liberty County, FL",2164099094,19582444,835.563,7.561,30.259849,-84.86858,12077,12077
FL,Madison County,"Madison County, FL",1804001484,49634046,696.529,19.164,30.447233,-83.470416,1089,1089
FL,Manatee County,"Manatee County, FL",1925994820,386168924,743.631,149.101,27.481682,-82.368767,12081,12081
FL,Marion County,"Marion County, FL",4113978836,192297049,1588.416,74.246,29.202805,-82.0431,1093,1093
FL,Martin County,"Martin County, FL",1408486860,542095986,543.82,209.304,27.083604,-80.398201,12085,12085
FL,Miami-Dade County,"Miami-Dade County, FL",4920565755,1376144237,1899.841,531.332,25.61058,-80.497099,12086,12086
FL,Monroe County,"Monroe County, FL",2546034512,7133349995,983.029,2754.202,24.768883,-80.95327,1099,1099
FL,Nassau County,"Nassau County, FL",1680074659,200051074,648.68,77.24,30.605963,-81.765087,12089,12089
FL,Okaloosa County,"Okaloosa County, FL",2409272023,393297372,930.225,151.853,30.665851,-86.594187,12091,12091
FL,Okeechobee County,"Okeechobee County, FL",1992107752,317943020,769.157,122.758,27.385592,-80.887388,12093,12093
FL,Orange County,"Orange County, FL",2335820971,262462219,901.866,101.337,28.514391,-81.323284,6059,6059
FL,Osceola County,"Osceola County, FL",3438372945,462245351,1327.563,178.474,28.059027,-81.139312,12097,12097
FL,Palm Beach County,"Palm Beach County, FL",5087468869,1084901519,1964.283,418.883,26.649126,-80.448354,12099,12099
FL,Pasco County,"Pasco County, FL",1933633890,315641629,746.58,121.87,28.307711,-82.464832,12101,12101
FL,Pinellas County,"Pinellas County, FL",709079114,865966111,273.777,334.351,27.903108,-82.739519,12103,12103
FL,Polk County,"Polk County, FL",4655603728,551339930,1797.539,212.874,27.953649,-81.693534,5113,5113
FL,Putnam County,"Putnam County, FL",1885167063,256548276,727.867,99.054,29.593896,-81.732039,12107,12107
FL,St. Johns County,"St. Johns County, FL",1555456032,572308820,600.565,220.97,29.890487,-81.40004,12109,12109
FL,St. Lucie County,"St. Lucie County, FL",1480568023,300932235,571.651,116.191,27.379814,-80.443536,12111,12111
FL,Santa Rosa County,"Santa Rosa County, FL",2622050628,418020790,1012.379,161.399,30.701269,-87.01289,12113,12113
FL,Sarasota County,"Sarasota County, FL",1439998180,438480422,555.986,169.298,27.184386,-82.365835,12115,12115
FL,Seminole County,"Seminole County, FL",801150340,93274757,309.326,36.014,28.690092,-81.131989,12117,12117
FL,Sumter County,"Sumter County, FL",1442966763,58774363,557.133,22.693,28.714101,-82.074347,1119,1119
FL,Suwannee County,"Suwannee County, FL",1783342112,9593307,688.552,3.704,30.189244,-82.992754,12121,12121
FL,Taylor County,"Taylor County, FL",2702180425,489194882,1043.318,188.879,30.009908,-83.609483,12123,12123
FL,Union County,"Union County, FL",630804540,16049423,243.555,6.197,30.05428,-82.366918,5139,5139
FL,Volusia County,"Volusia County, FL",2852204344,857791723,1101.242,331.195,29.057769,-81.161792,12127,12127
FL,Wakulla County,"Wakulla County, FL",1570615733,334902363,606.418,129.307,30.139432,-84.374846,12129,12129
FL,Walton County,"Walton County, FL",2687740188,522795160,1037.742,201.852,30.631211,-86.176614,12131,12131
FL,Washington County,"Washington County, FL",1514305977,81008176,584.677,31.277,30.602217,-85.662797,1129,1129
GA,Appling County,"Appling County, GA",1316423275,10328007,508.274,3.988,31.739712,-82.290103,13001,13001
GA,Atkinson County,"Atkinson County, GA",887636792,4701677,342.718,1.815,31.296806,-82.878151,13003,13003
GA,Bacon County,"Bacon County, GA",735776603,4499926,284.085,1.737,31.55021,-82.451433,13005,13005
GA,Baker County,"Baker County, GA",885665383,18598654,341.957,7.181,31.31958,-84.454881,12003,12003
GA,Baldwin County,"Baldwin County, GA",670027542,24802965,258.699,9.576,33.05949,-83.255457,1003,1003
GA,Banks County,"Banks County, GA",601022383,4593262,232.056,1.773,34.351922,-83.498441,13011,13011
GA,Barrow County,"Barrow County, GA",417082276,4909657,161.036,1.896,33.992009,-83.712303,13013,13013
GA,Bartow County,"Bartow County, GA",1188568909,27370203,458.909,10.568,34.240917,-84.838188,13015,13015
GA,Ben Hill County,"Ben Hill County, GA",647812569,9803929,250.122,3.785,31.740772,-83.147197,13017,13017
GA,Berrien County,"Berrien County, GA",1174237672,11673014,453.376,4.507,31.288652,-83.22787,13019,13019
GA,Bibb County,"Bibb County, GA",645938978,14264344,249.398,5.507,32.808845,-83.694194,1007,1007
GA,Bleckley County,"Bleckley County, GA",559106469,8441079,215.872,3.259,32.435403,-83.331717,13023,13023
GA,Brantley County,"Brantley County, GA",1147949245,10297607,443.226,3.976,31.197334,-81.982978,13025,13025
GA,Brooks County,"Brooks County, GA",1277341272,11955761,493.184,4.616,30.822934,-83.581905,13027,13027
GA,Bryan County,"Bryan County, GA",1133242924,43792586,437.548,16.908,32.017969,-81.438543,13029,13029
GA,Bulloch County,"Bulloch County, GA",1750705245,32857751,675.951,12.686,32.391711,-81.744021,13031,13031
GA,Burke County,"Burke County, GA",2142010451,20584267,827.035,7.948,33.060181,-82.000164,13033,13033
GA,Butts County,"Butts County, GA",475754783,11269640,183.69,4.351,33.290355,-83.958221,13035,13035
GA,Calhoun County,"Calhoun County, GA",726191502,8271470,280.384,3.194,31.521279,-84.62629,1015,1015
GA,Camden County,"Camden County, GA",1632512482,392476019,630.317,151.536,30.913358,-81.642019,13039,13039
GA,Candler County,"Candler County, GA",629520839,15018189,243.059,5.799,32.40395,-82.071266,13043,13043
GA,Carroll County,"Carroll County, GA",1292475864,12301430,499.028,4.75,33.582237,-85.080527,5015,5015
GA,Catoosa County,"Catoosa County, GA",419998844,771159,162.162,0.298,34.900218,-85.139386,13047,13047
GA,Charlton County,"Charlton County, GA",2020415647,5963237,780.087,2.302,30.779904,-82.139644,13049,13049
GA,Chatham County,"Chatham County, GA",1121767063,509858591,433.117,196.858,31.980404,-81.085184,13051,13051
GA,Chattahoochee County,"Chattahoochee County, GA",644226248,6276670,248.737,2.423,32.347445,-84.788021,13053,13053
GA,Chattooga County,"Chattooga County, GA",811512394,570806,313.327,0.22,34.474178,-85.345289,13055,13055
GA,Cherokee County,"Cherokee County, GA",1090600986,34467305,421.083,13.308,34.244317,-84.475057,1019,1019
GA,Clarke County,"Clarke County, GA",308784925,4688311,119.223,1.81,33.952185,-83.367152,1025,1025
GA,Clay County,"Clay County, GA",506093883,56546975,195.404,21.833,31.619831,-84.992583,1027,1027
GA,Clayton County,"Clayton County, GA",366946710,6972579,141.679,2.692,33.542686,-84.355573,13063,13063
GA,Clinch County,"Clinch County, GA",2110829176,23303279,814.996,8.997,30.917653,-82.702614,13065,13065
GA,Cobb County,"Cobb County, GA",880052398,12376345,339.79,4.779,33.93993,-84.574112,13067,13067
GA,Coffee County,"Coffee County, GA",1533928847,26927255,592.253,10.397,31.549245,-82.84494,1031,1031
GA,Colquitt County,"Colquitt County, GA",1416818776,24869747,547.037,9.602,31.189707,-83.769773,13071,13071
GA,Columbia County,"Columbia County, GA",751293211,45394065,290.076,17.527,33.547631,-82.252296,5027,5027
GA,Cook County,"Cook County, GA",591606618,12386236,228.421,4.782,31.152516,-83.429445,13075,13075
